Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=2.333333 | time_average=0.013200s
m3_hard: reward_average=26.133333 | time_average=0.004824s
m4_hard: reward_average=33.000000 | time_average=0.005493s
m5_hard: reward_average=35.400000 | time_average=0.003499s
rl_hard: reward_average=348.500000 | time_average=0.001562s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=41.600000 | time_average=0.002369s
e1_easy: reward_average=36.900000 | time_average=0.003289s
e2_easy: reward_average=37.200000 | time_average=0.002458s
e3_easy: reward_average=86.100000 | time_average=0.003910s
e4_easy: reward_average=38.933333 | time_average=0.002485s
e5_easy: reward_average=100.866667 | time_average=0.002071s
m1_easy: reward_average=80.833333 | time_average=0.002498s
m2_easy: reward_average=38.966667 | time_average=0.002551s
m3_easy: reward_average=72.700000 | time_average=0.002655s
m4_easy: reward_average=39.133333 | time_average=0.003569s
m5_easy: reward_average=85.133333 | time_average=0.002563s
rl_easy: reward_average=374.500000 | time_average=0.001469s
p1_med: reward_average=36.766667 | time_average=0.001843s
e1_med: reward_average=35.333333 | time_average=0.002979s
e2_med: reward_average=36.200000 | time_average=0.002024s
e3_med: reward_average=96.166667 | time_average=0.002879s
e4_med: reward_average=35.266667 | time_average=0.002443s
e5_med: reward_average=85.400000 | time_average=0.002266s
m1_med: reward_average=120.433333 | time_average=0.003220s
m2_med: reward_average=105.100000 | time_average=0.002810s
m3_med: reward_average=92.700000 | time_average=0.003005s
m4_med: reward_average=37.066667 | time_average=0.003096s
m5_med: reward_average=127.033333 | time_average=0.003038s
rl_med: reward_average=343.133333 | time_average=0.001653s
p1_hard: reward_average=49.966667 | time_average=0.002313s
e1_hard: reward_average=35.300000 | time_average=0.002905s
e2_hard: reward_average=40.266667 | time_average=0.002083s
e3_hard: reward_average=106.433333 | time_average=0.003592s
e4_hard: reward_average=35.266667 | time_average=0.002267s
e5_hard: reward_average=80.133333 | time_average=0.002580s
m1_hard: reward_average=116.133333 | time_average=0.003244s
m2_hard: reward_average=116.400000 | time_average=0.003650s
m3_hard: reward_average=94.500000 | time_average=0.004183s
m4_hard: reward_average=48.233333 | time_average=0.004632s
m5_hard: reward_average=70.333333 | time_average=0.003060s
rl_hard: reward_average=351.166667 | time_average=0.001410s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=122.100000 | time_average=0.023942s
e1_easy: reward_average=113.266667 | time_average=0.047601s
e2_easy: reward_average=97.400000 | time_average=0.015222s
e3_easy: reward_average=86.300000 | time_average=0.023269s
e4_easy: reward_average=139.866667 | time_average=0.019039s
e5_easy: reward_average=82.866667 | time_average=0.025231s
m1_easy: reward_average=71.666667 | time_average=0.022949s
m2_easy: reward_average=67.700000 | time_average=0.035393s
m3_easy: reward_average=70.100000 | time_average=0.057424s
m4_easy: reward_average=107.266667 | time_average=0.058694s
m5_easy: reward_average=85.700000 | time_average=0.030334s
rl_easy: reward_average=225.900000 | time_average=0.008022s
p1_med: reward_average=102.533333 | time_average=0.010154s
e1_med: reward_average=105.700000 | time_average=0.062132s
e2_med: reward_average=95.266667 | time_average=0.015228s
e3_med: reward_average=95.166667 | time_average=0.031442s
e4_med: reward_average=129.466667 | time_average=0.022329s
e5_med: reward_average=85.233333 | time_average=0.035413s
m1_med: reward_average=120.433333 | time_average=0.036186s
m2_med: reward_average=101.533333 | time_average=0.048652s
m3_med: reward_average=97.733333 | time_average=0.060658s
m4_med: reward_average=99.033333 | time_average=0.081199s
m5_med: reward_average=127.900000 | time_average=0.031476s
rl_med: reward_average=209.333333 | time_average=0.007229s
p1_hard: reward_average=119.166667 | time_average=0.013475s
e1_hard: reward_average=110.633333 | time_average=0.041772s
e2_hard: reward_average=71.566667 | time_average=0.013814s
e3_hard: reward_average=108.500000 | time_average=0.033976s
e4_hard: reward_average=95.666667 | time_average=0.028005s
e5_hard: reward_average=84.300000 | time_average=0.033220s
m1_hard: reward_average=114.600000 | time_average=0.031503s
m2_hard: reward_average=122.866667 | time_average=0.089161s
m3_hard: reward_average=114.733333 | time_average=0.087754s
m4_hard: reward_average=147.700000 | time_average=0.156481s
m5_hard: reward_average=109.000000 | time_average=0.049689s
rl_hard: reward_average=211.466667 | time_average=0.009834s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=122.100000 | time_average=0.008480s
e1_easy: reward_average=114.766667 | time_average=0.021197s
e2_easy: reward_average=96.266667 | time_average=0.008959s
e3_easy: reward_average=86.700000 | time_average=0.013064s
e4_easy: reward_average=140.266667 | time_average=0.014057s
e5_easy: reward_average=84.233333 | time_average=0.014451s
m1_easy: reward_average=68.433333 | time_average=0.015237s
m2_easy: reward_average=73.100000 | time_average=0.017023s
m3_easy: reward_average=70.133333 | time_average=0.025577s
m4_easy: reward_average=108.666667 | time_average=0.026143s
m5_easy: reward_average=85.333333 | time_average=0.013471s
rl_easy: reward_average=471.666667 | time_average=0.009920s
p1_med: reward_average=102.400000 | time_average=0.009392s
e1_med: reward_average=105.700000 | time_average=0.031309s
e2_med: reward_average=91.500000 | time_average=0.016281s
e3_med: reward_average=95.233333 | time_average=0.022796s
e4_med: reward_average=129.466667 | time_average=0.014701s
e5_med: reward_average=87.500000 | time_average=0.018380s
m1_med: reward_average=121.066667 | time_average=0.022361s
m2_med: reward_average=103.933333 | time_average=0.023231s
m3_med: reward_average=97.500000 | time_average=0.035435s
m4_med: reward_average=98.833333 | time_average=0.034167s
m5_med: reward_average=127.900000 | time_average=0.019463s
rl_med: reward_average=458.333333 | time_average=0.008819s
p1_hard: reward_average=114.400000 | time_average=0.008734s
e1_hard: reward_average=110.633333 | time_average=0.023351s
e2_hard: reward_average=71.566667 | time_average=0.012123s
e3_hard: reward_average=108.500000 | time_average=0.021964s
e4_hard: reward_average=95.666667 | time_average=0.014994s
e5_hard: reward_average=89.200000 | time_average=0.017817s
m1_hard: reward_average=115.000000 | time_average=0.018250s
m2_hard: reward_average=121.433333 | time_average=0.025333s
m3_hard: reward_average=115.500000 | time_average=0.028349s
m4_hard: reward_average=147.700000 | time_average=0.049091s
m5_hard: reward_average=109.000000 | time_average=0.020133s
rl_hard: reward_average=458.333333 | time_average=0.008382s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=122.100000 | time_average=0.008999s
e1_easy: reward_average=113.666667 | time_average=0.020897s
e2_easy: reward_average=96.266667 | time_average=0.009868s
e3_easy: reward_average=89.066667 | time_average=0.018856s
e4_easy: reward_average=51.666667 | time_average=0.017619s
e5_easy: reward_average=89.900000 | time_average=0.015400s
m1_easy: reward_average=72.333333 | time_average=0.017300s
m2_easy: reward_average=72.966667 | time_average=0.019035s
m3_easy: reward_average=71.133333 | time_average=0.023576s
m4_easy: reward_average=108.600000 | time_average=0.027603s
m5_easy: reward_average=84.766667 | time_average=0.018719s
rl_easy: reward_average=471.666667 | time_average=0.007259s
p1_med: reward_average=104.866667 | time_average=0.007368s
e1_med: reward_average=108.900000 | time_average=0.022534s
e2_med: reward_average=93.500000 | time_average=0.010463s
e3_med: reward_average=101.133333 | time_average=0.020836s
e4_med: reward_average=48.400000 | time_average=0.020725s
e5_med: reward_average=90.033333 | time_average=0.020559s
m1_med: reward_average=121.766667 | time_average=0.024273s
m2_med: reward_average=108.800000 | time_average=0.033188s
m3_med: reward_average=102.933333 | time_average=0.046859s
m4_med: reward_average=101.533333 | time_average=0.044199s
m5_med: reward_average=131.400000 | time_average=0.022001s
rl_med: reward_average=458.333333 | time_average=0.010661s
p1_hard: reward_average=113.000000 | time_average=0.010371s
e1_hard: reward_average=109.000000 | time_average=0.030096s
e2_hard: reward_average=71.566667 | time_average=0.010319s
e3_hard: reward_average=124.366667 | time_average=0.029642s
e4_hard: reward_average=136.533333 | time_average=0.023791s
e5_hard: reward_average=9.333333 | time_average=0.018919s
m1_hard: reward_average=104.900000 | time_average=0.029674s
m2_hard: reward_average=113.566667 | time_average=0.040090s
m3_hard: reward_average=98.033333 | time_average=0.085723s
m4_hard: reward_average=167.066667 | time_average=0.189030s
m5_hard: reward_average=94.700000 | time_average=0.040677s
rl_hard: reward_average=458.333333 | time_average=0.012200s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=35.033333 | time_average=0.009587s
e1_easy: reward_average=46.900000 | time_average=0.040388s
e2_easy: reward_average=37.200000 | time_average=0.012036s
e3_easy: reward_average=88.300000 | time_average=0.018892s
e4_easy: reward_average=38.933333 | time_average=0.021998s
e5_easy: reward_average=37.166667 | time_average=0.018940s
m1_easy: reward_average=68.633333 | time_average=0.017723s
m2_easy: reward_average=37.366667 | time_average=0.021472s
m3_easy: reward_average=34.233333 | time_average=0.031432s
m4_easy: reward_average=30.866667 | time_average=0.057482s
m5_easy: reward_average=30.800000 | time_average=0.025046s
rl_easy: reward_average=225.900000 | time_average=0.006437s
p1_med: reward_average=31.000000 | time_average=0.010945s
e1_med: reward_average=31.266667 | time_average=0.036988s
e2_med: reward_average=32.466667 | time_average=0.013453s
e3_med: reward_average=101.133333 | time_average=0.021275s
e4_med: reward_average=36.333333 | time_average=0.028664s
e5_med: reward_average=32.566667 | time_average=0.026454s
m1_med: reward_average=121.766667 | time_average=0.030470s
m2_med: reward_average=105.933333 | time_average=0.035114s
m3_med: reward_average=38.433333 | time_average=0.054187s
m4_med: reward_average=27.333333 | time_average=0.072638s
m5_med: reward_average=51.300000 | time_average=0.025654s
rl_med: reward_average=209.333333 | time_average=0.005945s
p1_hard: reward_average=65.133333 | time_average=0.016393s
e1_hard: reward_average=109.766667 | time_average=0.029792s
e2_hard: reward_average=40.266667 | time_average=0.015735s
e3_hard: reward_average=124.700000 | time_average=0.030263s
e4_hard: reward_average=47.000000 | time_average=0.036957s
e5_hard: reward_average=9.000000 | time_average=0.018356s
m1_hard: reward_average=104.900000 | time_average=0.026917s
m2_hard: reward_average=115.433333 | time_average=0.042022s
m3_hard: reward_average=98.366667 | time_average=0.051862s
m4_hard: reward_average=68.333333 | time_average=0.129104s
m5_hard: reward_average=94.700000 | time_average=0.023819s
rl_hard: reward_average=211.466667 | time_average=0.005996s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=121.133333 | time_average=0.007332s
e1_easy: reward_average=113.533333 | time_average=0.019184s
e2_easy: reward_average=96.266667 | time_average=0.008650s
e3_easy: reward_average=89.066667 | time_average=0.015622s
e4_easy: reward_average=51.666667 | time_average=0.015217s
e5_easy: reward_average=90.066667 | time_average=0.013342s
m1_easy: reward_average=68.633333 | time_average=0.018126s
m2_easy: reward_average=72.966667 | time_average=0.018890s
m3_easy: reward_average=72.133333 | time_average=0.027934s
m4_easy: reward_average=108.533333 | time_average=0.023090s
m5_easy: reward_average=88.966667 | time_average=0.012674s
rl_easy: reward_average=471.666667 | time_average=0.009145s
p1_med: reward_average=103.800000 | time_average=0.012493s
e1_med: reward_average=108.600000 | time_average=0.033301s
e2_med: reward_average=93.500000 | time_average=0.009633s
e3_med: reward_average=95.533333 | time_average=0.017770s
e4_med: reward_average=126.400000 | time_average=0.015199s
e5_med: reward_average=88.766667 | time_average=0.015690s
m1_med: reward_average=120.766667 | time_average=0.022015s
m2_med: reward_average=105.266667 | time_average=0.023505s
m3_med: reward_average=92.366667 | time_average=0.033309s
m4_med: reward_average=105.866667 | time_average=0.027383s
m5_med: reward_average=131.666667 | time_average=0.018739s
rl_med: reward_average=458.333333 | time_average=0.007586s
p1_hard: reward_average=118.833333 | time_average=0.008978s
e1_hard: reward_average=109.733333 | time_average=0.026032s
e2_hard: reward_average=74.766667 | time_average=0.010697s
e3_hard: reward_average=129.166667 | time_average=0.030129s
e4_hard: reward_average=136.533333 | time_average=0.020254s
e5_hard: reward_average=34.933333 | time_average=0.015065s
m1_hard: reward_average=106.966667 | time_average=0.022811s
m2_hard: reward_average=111.166667 | time_average=0.033836s
m3_hard: reward_average=99.733333 | time_average=0.048808s
m4_hard: reward_average=167.066667 | time_average=0.067058s
m5_hard: reward_average=96.033333 | time_average=0.020951s
rl_hard: reward_average=458.333333 | time_average=0.007894s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=120.566667 | time_average=0.007044s
e1_easy: reward_average=113.533333 | time_average=0.017871s
e2_easy: reward_average=94.800000 | time_average=0.008943s
e3_easy: reward_average=89.066667 | time_average=0.015773s
e4_easy: reward_average=51.666667 | time_average=0.014967s
e5_easy: reward_average=90.066667 | time_average=0.015694s
m1_easy: reward_average=71.466667 | time_average=0.014364s
m2_easy: reward_average=73.333333 | time_average=0.017041s
m3_easy: reward_average=71.700000 | time_average=0.024629s
m4_easy: reward_average=46.766667 | time_average=0.050957s
m5_easy: reward_average=88.966667 | time_average=0.026105s
rl_easy: reward_average=225.900000 | time_average=0.012768s
p1_med: reward_average=104.333333 | time_average=0.015035s
e1_med: reward_average=54.100000 | time_average=0.067337s
e2_med: reward_average=93.200000 | time_average=0.018753s
e3_med: reward_average=94.766667 | time_average=0.030582s
e4_med: reward_average=132.333333 | time_average=0.018091s
e5_med: reward_average=89.866667 | time_average=0.032497s
m1_med: reward_average=121.466667 | time_average=0.039790s
m2_med: reward_average=102.400000 | time_average=0.035906s
m3_med: reward_average=103.766667 | time_average=0.051881s
m4_med: reward_average=44.266667 | time_average=0.040526s
m5_med: reward_average=126.833333 | time_average=0.016758s
rl_med: reward_average=207.333333 | time_average=0.004446s
p1_hard: reward_average=119.000000 | time_average=0.008882s
e1_hard: reward_average=56.300000 | time_average=0.035756s
e2_hard: reward_average=75.533333 | time_average=0.009766s
e3_hard: reward_average=129.166667 | time_average=0.031600s
e4_hard: reward_average=52.666667 | time_average=0.022048s
e5_hard: reward_average=49.733333 | time_average=0.018774s
m1_hard: reward_average=105.466667 | time_average=0.028329s
m2_hard: reward_average=116.166667 | time_average=0.033717s
m3_hard: reward_average=97.400000 | time_average=0.041597s
m4_hard: reward_average=167.066667 | time_average=0.070335s
m5_hard: reward_average=85.233333 | time_average=0.027984s
rl_hard: reward_average=211.466667 | time_average=0.005359s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=121.133333 | time_average=0.006729s
e1_easy: reward_average=113.533333 | time_average=0.018254s
e2_easy: reward_average=96.266667 | time_average=0.008461s
e3_easy: reward_average=89.066667 | time_average=0.015275s
e4_easy: reward_average=51.666667 | time_average=0.015001s
e5_easy: reward_average=90.066667 | time_average=0.015777s
m1_easy: reward_average=68.633333 | time_average=0.018066s
m2_easy: reward_average=72.966667 | time_average=0.016765s
m3_easy: reward_average=72.133333 | time_average=0.024836s
m4_easy: reward_average=108.533333 | time_average=0.023843s
m5_easy: reward_average=88.966667 | time_average=0.017090s
rl_easy: reward_average=471.666667 | time_average=0.012181s
p1_med: reward_average=103.800000 | time_average=0.018829s
e1_med: reward_average=108.600000 | time_average=0.048614s
e2_med: reward_average=93.500000 | time_average=0.018838s
e3_med: reward_average=95.533333 | time_average=0.035951s
e4_med: reward_average=126.400000 | time_average=0.028460s
e5_med: reward_average=88.766667 | time_average=0.030609s
m1_med: reward_average=120.766667 | time_average=0.038368s
m2_med: reward_average=105.266667 | time_average=0.042565s
m3_med: reward_average=92.366667 | time_average=0.063894s
m4_med: reward_average=105.866667 | time_average=0.054636s
m5_med: reward_average=131.666667 | time_average=0.039396s
rl_med: reward_average=458.333333 | time_average=0.016679s
p1_hard: reward_average=118.833333 | time_average=0.020144s
e1_hard: reward_average=109.733333 | time_average=0.050279s
e2_hard: reward_average=74.766667 | time_average=0.021782s
e3_hard: reward_average=129.166667 | time_average=0.064213s
e4_hard: reward_average=136.533333 | time_average=0.038414s
e5_hard: reward_average=34.933333 | time_average=0.029915s
m1_hard: reward_average=106.966667 | time_average=0.047967s
m2_hard: reward_average=111.166667 | time_average=0.059335s
m3_hard: reward_average=99.733333 | time_average=0.037328s
m4_hard: reward_average=167.066667 | time_average=0.057592s
m5_hard: reward_average=96.033333 | time_average=0.015769s
rl_hard: reward_average=458.333333 | time_average=0.006363s
Averages per problem (n_runs = 30)
==================================================

p1_easy: reward_average=122.300000 | time_average=0.002582s
e1_easy: reward_average=114.300000 | time_average=0.002791s
e2_easy: reward_average=96.266667 | time_average=0.002137s
e3_easy: reward_average=88.533333 | time_average=0.002601s
e4_easy: reward_average=51.666667 | time_average=0.004401s
e5_easy: reward_average=90.366667 | time_average=0.002425s
m1_easy: reward_average=71.466667 | time_average=0.011439s
m2_easy: reward_average=72.966667 | time_average=0.014612s
m3_easy: reward_average=72.133333 | time_average=0.024698s
m4_easy: reward_average=107.600000 | time_average=0.020407s
m5_easy: reward_average=85.366667 | time_average=0.010432s
rl_easy: reward_average=471.666667 | time_average=0.001781s
p1_med: reward_average=103.300000 | time_average=0.001901s
e1_med: reward_average=54.100000 | time_average=0.003502s
e2_med: reward_average=93.500000 | time_average=0.001999s
e3_med: reward_average=98.366667 | time_average=0.004321s
e4_med: reward_average=126.933333 | time_average=0.002560s
e5_med: reward_average=89.933333 | time_average=0.002483s
m1_med: reward_average=120.966667 | time_average=0.013539s
m2_med: reward_average=101.333333 | time_average=0.016703s
m3_med: reward_average=92.366667 | time_average=0.025837s
m4_med: reward_average=105.866667 | time_average=0.021584s
m5_med: reward_average=127.400000 | time_average=0.011762s
rl_med: reward_average=458.333333 | time_average=0.001701s
p1_hard: reward_average=114.300000 | time_average=0.002290s
e1_hard: reward_average=109.733333 | time_average=0.003109s
e2_hard: reward_average=71.566667 | time_average=0.003711s
e3_hard: reward_average=126.333333 | time_average=0.003777s
e4_hard: reward_average=136.533333 | time_average=0.002772s
e5_hard: reward_average=52.266667 | time_average=0.002609s
m1_hard: reward_average=106.833333 | time_average=0.015429s
m2_hard: reward_average=110.900000 | time_average=0.020474s
m3_hard: reward_average=99.733333 | time_average=0.039452s
m4_hard: reward_average=165.433333 | time_average=0.054261s
m5_hard: reward_average=95.633333 | time_average=0.018984s
rl_hard: reward_average=458.333333 | time_average=0.002053s
